creation,customer,customer_name,docstatus,due_date,grand_total,modified,name,posting_date,status,territory
2026-01-11 06:19:49.650081,Hassan Shah 439,Hassan Shah 439,0,2025-05-21,43263.99,2026-01-11 06:19:49.650081,ACC-SINV-2026-04935,2025-04-08,Draft,Westend Branch
2026-01-11 06:19:49.835648,Hassan Shah 439,Hassan Shah 439,0,2025-06-15,806.25,2026-01-11 06:19:49.835648,ACC-SINV-2026-04936,2025-05-13,Draft,Westend Branch
2026-01-11 06:19:50.019772,Hassan Shah 439,Hassan Shah 439,0,2025-07-26,18835.78,2026-01-11 06:19:50.019772,ACC-SINV-2026-04937,2025-06-10,Draft,Westend Branch
2026-01-11 06:19:50.201935,Hassan Shah 439,Hassan Shah 439,0,2025-08-23,1385.11,2026-01-11 06:19:50.201935,ACC-SINV-2026-04938,2025-07-03,Draft,Westend Branch
2026-01-11 06:19:50.383158,Hassan Shah 439,Hassan Shah 439,0,2025-09-16,9516.12,2026-01-11 06:19:50.383158,ACC-SINV-2026-04939,2025-08-13,Draft,Westend Branch
2026-01-11 06:19:50.903757,Hassan Shah 439,Hassan Shah 439,0,2025-10-31,125.15,2026-01-11 06:19:50.903757,ACC-SINV-2026-04940,2025-09-19,Draft,Westend Branch
2026-01-11 06:19:51.083729,Hassan Shah 439,Hassan Shah 439,0,2025-12-04,255.81,2026-01-11 06:19:51.083729,ACC-SINV-2026-04941,2025-10-25,Draft,Westend Branch
2026-01-11 06:19:51.265865,Hassan Shah 439,Hassan Shah 439,0,2026-01-11,44333.56,2026-01-11 06:19:51.265865,ACC-SINV-2026-04942,2025-11-28,Draft,Westend Branch
2026-01-11 06:19:51.449409,Hassan Shah 439,Hassan Shah 439,0,2026-02-16,713.5,2026-01-11 06:19:51.449409,ACC-SINV-2026-04943,2025-12-27,Draft,Westend Branch
2026-01-11 06:19:51.631848,Sara Akter 811,Sara Akter 811,0,2025-01-06,4944.03,2026-01-11 06:19:51.631848,ACC-SINV-2026-04944,2024-11-20,Draft,Uptown Branch
2026-01-11 06:19:51.821605,Sara Akter 811,Sara Akter 811,0,2025-01-29,89351.5,2026-01-11 06:19:51.821605,ACC-SINV-2026-04945,2024-12-07,Draft,Uptown Branch
2026-01-11 06:19:52.006375,Sara Akter 811,Sara Akter 811,0,2025-02-19,517.19,2026-01-11 06:19:52.006375,ACC-SINV-2026-04946,2025-01-10,Draft,Uptown Branch
2026-01-11 06:19:52.190370,Sara Akter 811,Sara Akter 811,0,2025-04-01,1504.94,2026-01-11 06:19:52.190370,ACC-SINV-2026-04947,2025-02-18,Draft,Uptown Branch
2026-01-11 06:19:52.373372,Sara Akter 811,Sara Akter 811,0,2025-04-17,787.93,2026-01-11 06:19:52.373372,ACC-SINV-2026-04948,2025-03-08,Draft,Uptown Branch
2026-01-11 06:19:52.555442,Sara Akter 811,Sara Akter 811,0,2025-06-06,826.6,2026-01-11 06:19:52.555442,ACC-SINV-2026-04949,2025-04-11,Draft,Uptown Branch
2026-01-11 06:19:53.093954,Sara Akter 811,Sara Akter 811,0,2025-06-29,713.51,2026-01-11 06:19:53.093954,ACC-SINV-2026-04950,2025-05-04,Draft,Uptown Branch
2026-01-11 06:19:53.275692,Sara Akter 811,Sara Akter 811,0,2025-06-25,1833.45,2026-01-11 06:19:53.275692,ACC-SINV-2026-04951,2025-05-24,Draft,Uptown Branch
2026-01-11 06:19:53.461316,Sara Akter 811,Sara Akter 811,0,2025-08-03,116.87,2026-01-11 06:19:53.461316,ACC-SINV-2026-04952,2025-06-12,Draft,Uptown Branch
2026-01-11 06:19:53.645992,Sara Akter 811,Sara Akter 811,0,2025-09-20,321.23,2026-01-11 06:19:53.645992,ACC-SINV-2026-04953,2025-07-22,Draft,Uptown Branch
2026-01-11 06:19:53.829119,Sara Akter 811,Sara Akter 811,0,2025-09-05,992.12,2026-01-11 06:19:53.829119,ACC-SINV-2026-04954,2025-08-06,Draft,Uptown Branch
2026-01-11 06:19:54.009374,Sara Akter 811,Sara Akter 811,0,2025-09-30,825.85,2026-01-11 06:19:54.009374,ACC-SINV-2026-04955,2025-08-28,Draft,Uptown Branch
2026-01-11 06:19:54.193185,Sara Akter 811,Sara Akter 811,0,2025-11-23,33241.9,2026-01-11 06:19:54.193185,ACC-SINV-2026-04956,2025-10-02,Draft,Uptown Branch
2026-01-11 06:19:54.377341,Sara Akter 811,Sara Akter 811,0,2025-12-20,934.19,2026-01-11 06:19:54.377341,ACC-SINV-2026-04957,2025-10-27,Draft,Uptown Branch
2026-01-11 06:19:54.557826,Sara Akter 811,Sara Akter 811,0,2026-01-07,511.03,2026-01-11 06:19:54.557826,ACC-SINV-2026-04958,2025-11-24,Draft,Uptown Branch
2026-01-11 06:19:54.741783,Sara Akter 811,Sara Akter 811,0,2026-02-18,55.51,2026-01-11 06:19:54.741783,ACC-SINV-2026-04959,2025-12-30,Draft,Uptown Branch
2026-01-11 06:19:55.303095,Faisal Rahman 446,Faisal Rahman 446,0,2023-10-09,32182.08,2026-01-11 06:19:55.303095,ACC-SINV-2026-04960,2023-08-16,Draft,Eastside Branch
2026-01-11 06:19:55.487821,Faisal Rahman 446,Faisal Rahman 446,0,2023-11-08,19458.97,2026-01-11 06:19:55.487821,ACC-SINV-2026-04961,2023-09-23,Draft,Eastside Branch
2026-01-11 06:19:55.669158,Faisal Rahman 446,Faisal Rahman 446,0,2023-11-26,113.23,2026-01-11 06:19:55.669158,ACC-SINV-2026-04962,2023-10-22,Draft,Eastside Branch
2026-01-11 06:19:55.849920,Faisal Rahman 446,Faisal Rahman 446,0,2024-01-07,92.79,2026-01-11 06:19:55.849920,ACC-SINV-2026-04963,2023-11-22,Draft,Eastside Branch
2026-01-11 06:19:56.030150,Faisal Rahman 446,Faisal Rahman 446,0,2024-02-07,6701.78,2026-01-11 06:19:56.030150,ACC-SINV-2026-04964,2024-01-02,Draft,Eastside Branch
2026-01-11 06:19:56.209901,Faisal Rahman 446,Faisal Rahman 446,0,2024-04-11,73489.31,2026-01-11 06:19:56.209901,ACC-SINV-2026-04965,2024-02-12,Draft,Eastside Branch
2026-01-11 06:19:56.392220,Faisal Rahman 446,Faisal Rahman 446,0,2024-04-13,507.86,2026-01-11 06:19:56.392220,ACC-SINV-2026-04966,2024-02-28,Draft,Eastside Branch
2026-01-11 06:19:56.577085,Faisal Rahman 446,Faisal Rahman 446,0,2024-06-10,85.78,2026-01-11 06:19:56.577085,ACC-SINV-2026-04967,2024-04-12,Draft,Eastside Branch
2026-01-11 06:19:56.760564,Faisal Rahman 446,Faisal Rahman 446,0,2024-07-13,9341.2,2026-01-11 06:19:56.760564,ACC-SINV-2026-04968,2024-05-17,Draft,Eastside Branch
2026-01-11 06:19:56.946518,Faisal Rahman 446,Faisal Rahman 446,0,2024-07-10,317.89,2026-01-11 06:19:56.946518,ACC-SINV-2026-04969,2024-06-09,Draft,Eastside Branch
2026-01-11 06:19:57.458878,Faisal Rahman 446,Faisal Rahman 446,0,2024-09-15,177.68,2026-01-11 06:19:57.458878,ACC-SINV-2026-04970,2024-07-20,Draft,Eastside Branch
2026-01-11 06:19:57.643206,Faisal Rahman 446,Faisal Rahman 446,0,2024-09-22,8091.75,2026-01-11 06:19:57.643206,ACC-SINV-2026-04971,2024-08-13,Draft,Eastside Branch
2026-01-11 06:19:57.825465,Faisal Rahman 446,Faisal Rahman 446,0,2024-11-01,667.04,2026-01-11 06:19:57.825465,ACC-SINV-2026-04972,2024-09-13,Draft,Eastside Branch
2026-01-11 06:19:58.007635,Faisal Rahman 446,Faisal Rahman 446,0,2024-11-17,1441.46,2026-01-11 06:19:58.007635,ACC-SINV-2026-04973,2024-10-04,Draft,Eastside Branch
2026-01-11 06:19:58.187318,Faisal Rahman 446,Faisal Rahman 446,0,2025-01-07,446.63,2026-01-11 06:19:58.187318,ACC-SINV-2026-04974,2024-11-18,Draft,Eastside Branch
2026-01-11 06:19:58.368784,Faisal Rahman 446,Faisal Rahman 446,0,2025-01-29,263.37,2026-01-11 06:19:58.368784,ACC-SINV-2026-04975,2024-12-19,Draft,Eastside Branch
2026-01-11 06:19:58.552151,Faisal Rahman 446,Faisal Rahman 446,0,2025-03-01,9819.03,2026-01-11 06:19:58.552151,ACC-SINV-2026-04976,2025-01-03,Draft,Eastside Branch
2026-01-11 06:19:58.737679,Faisal Rahman 446,Faisal Rahman 446,0,2025-04-04,99616.97,2026-01-11 06:19:58.737679,ACC-SINV-2026-04977,2025-02-09,Draft,Eastside Branch
2026-01-11 06:19:58.918361,Samira Islam 495,Samira Islam 495,0,2024-03-02,91154.73,2026-01-11 06:19:58.918361,ACC-SINV-2026-04978,2024-01-04,Draft,Southgate Branch
2026-01-11 06:19:59.104626,Samira Islam 495,Samira Islam 495,0,2024-03-22,335.93,2026-01-11 06:19:59.104626,ACC-SINV-2026-04979,2024-01-31,Draft,Southgate Branch
2026-01-11 06:19:59.620420,Samira Islam 495,Samira Islam 495,0,2024-04-10,41551.31,2026-01-11 06:19:59.620420,ACC-SINV-2026-04980,2024-03-08,Draft,Southgate Branch
2026-01-11 06:19:59.801783,Samira Islam 495,Samira Islam 495,0,2024-05-02,33637.84,2026-01-11 06:19:59.801783,ACC-SINV-2026-04981,2024-03-26,Draft,Southgate Branch
2026-01-11 06:19:59.982704,Samira Islam 495,Samira Islam 495,0,2024-06-18,101.33,2026-01-11 06:19:59.982704,ACC-SINV-2026-04982,2024-05-09,Draft,Southgate Branch
2026-01-11 06:20:00.166972,Samira Islam 495,Samira Islam 495,0,2024-07-20,178.41,2026-01-11 06:20:00.166972,ACC-SINV-2026-04983,2024-06-20,Draft,Southgate Branch
2026-01-11 06:20:00.351257,Samira Islam 495,Samira Islam 495,0,2024-09-06,275.48,2026-01-11 06:20:00.351257,ACC-SINV-2026-04984,2024-07-12,Draft,Southgate Branch
2026-01-11 06:20:00.537590,Samira Islam 495,Samira Islam 495,0,2024-09-11,56854.98,2026-01-11 06:20:00.537590,ACC-SINV-2026-04985,2024-08-10,Draft,Southgate Branch
2026-01-11 06:20:00.722448,Samira Islam 495,Samira Islam 495,0,2024-11-06,676.19,2026-01-11 06:20:00.722448,ACC-SINV-2026-04986,2024-09-13,Draft,Southgate Branch
2026-01-11 06:20:00.904310,Samira Islam 495,Samira Islam 495,0,2024-11-21,384.78,2026-01-11 06:20:00.904310,ACC-SINV-2026-04987,2024-10-04,Draft,Southgate Branch
2026-01-11 06:20:01.087233,Samira Islam 495,Samira Islam 495,0,2025-01-11,269.28,2026-01-11 06:20:01.087233,ACC-SINV-2026-04988,2024-11-16,Draft,Southgate Branch
2026-01-11 06:20:01.278110,Samira Islam 495,Samira Islam 495,0,2025-01-30,9079.62,2026-01-11 06:20:01.278110,ACC-SINV-2026-04989,2024-12-20,Draft,Southgate Branch
2026-01-11 06:20:01.813963,Samira Islam 495,Samira Islam 495,0,2025-03-05,1144.02,2026-01-11 06:20:01.813963,ACC-SINV-2026-04990,2025-01-05,Draft,Southgate Branch
2026-01-11 06:20:01.994465,Samira Islam 495,Samira Islam 495,0,2025-03-27,145.69,2026-01-11 06:20:01.994465,ACC-SINV-2026-04991,2025-01-26,Draft,Southgate Branch
2026-01-11 06:20:02.177323,Samira Islam 495,Samira Islam 495,0,2025-04-02,800.36,2026-01-11 06:20:02.177323,ACC-SINV-2026-04992,2025-02-15,Draft,Southgate Branch
2026-01-11 06:20:02.361158,Samira Islam 495,Samira Islam 495,0,2025-04-25,50401.01,2026-01-11 06:20:02.361158,ACC-SINV-2026-04993,2025-03-21,Draft,Southgate Branch
2026-01-11 06:20:02.541320,Samira Islam 495,Samira Islam 495,0,2025-05-28,153.52,2026-01-11 06:20:02.541320,ACC-SINV-2026-04994,2025-04-09,Draft,Southgate Branch
2026-01-11 06:20:02.723297,Samira Islam 495,Samira Islam 495,0,2025-06-18,814.54,2026-01-11 06:20:02.723297,ACC-SINV-2026-04995,2025-05-11,Draft,Southgate Branch
2026-01-11 06:20:02.908966,Samira Islam 495,Samira Islam 495,0,2025-08-04,964.64,2026-01-11 06:20:02.908966,ACC-SINV-2026-04996,2025-06-17,Draft,Southgate Branch
2026-01-11 06:20:03.092482,Samira Islam 495,Samira Islam 495,0,2025-09-08,1470.62,2026-01-11 06:20:03.092482,ACC-SINV-2026-04997,2025-07-19,Draft,Southgate Branch
2026-01-11 06:20:03.274982,Samira Islam 495,Samira Islam 495,0,2025-10-05,758.44,2026-01-11 06:20:03.274982,ACC-SINV-2026-04998,2025-08-27,Draft,Southgate Branch
2026-01-11 06:20:03.453667,Samira Islam 495,Samira Islam 495,0,2025-11-13,7178.94,2026-01-11 06:20:03.453667,ACC-SINV-2026-04999,2025-09-24,Draft,Southgate Branch
2026-01-11 06:20:03.985383,Samira Islam 495,Samira Islam 495,0,2025-12-12,3468.53,2026-01-11 06:20:03.985383,ACC-SINV-2026-05000,2025-10-28,Draft,Southgate Branch
2026-01-11 06:20:04.167034,Samira Islam 495,Samira Islam 495,0,2026-01-03,6200.58,2026-01-11 06:20:04.167034,ACC-SINV-2026-05001,2025-11-12,Draft,Southgate Branch
2026-01-11 06:20:04.351004,Samira Islam 495,Samira Islam 495,0,2026-01-19,14885.89,2026-01-11 06:20:04.351004,ACC-SINV-2026-05002,2025-11-28,Draft,Southgate Branch
2026-01-11 06:20:04.532830,Samira Islam 495,Samira Islam 495,0,2026-02-09,23244.54,2026-01-11 06:20:04.532830,ACC-SINV-2026-05003,2025-12-16,Draft,Southgate Branch
2026-01-11 06:20:04.715034,Sara Mirza 362,Sara Mirza 362,0,2025-02-09,37397.86,2026-01-11 06:20:04.715034,ACC-SINV-2026-05004,2024-12-25,Draft,Airport Branch
2026-01-11 06:20:04.905015,Sara Mirza 362,Sara Mirza 362,0,2025-03-15,165.51,2026-01-11 06:20:04.905015,ACC-SINV-2026-05005,2025-01-15,Draft,Airport Branch
2026-01-11 06:20:05.086216,Sara Mirza 362,Sara Mirza 362,0,2025-04-12,44898.42,2026-01-11 06:20:05.086216,ACC-SINV-2026-05006,2025-02-16,Draft,Airport Branch
2026-01-11 06:20:05.270015,Sara Mirza 362,Sara Mirza 362,0,2025-05-19,15719.11,2026-01-11 06:20:05.270015,ACC-SINV-2026-05007,2025-03-29,Draft,Airport Branch
2026-01-11 06:20:05.452088,Sara Mirza 362,Sara Mirza 362,0,2025-06-18,41182.6,2026-01-11 06:20:05.452088,ACC-SINV-2026-05008,2025-04-27,Draft,Airport Branch
2026-01-11 06:20:05.635038,Sara Mirza 362,Sara Mirza 362,0,2025-07-10,115.41,2026-01-11 06:20:05.635038,ACC-SINV-2026-05009,2025-05-14,Draft,Airport Branch
2026-01-11 06:20:06.182218,Sara Mirza 362,Sara Mirza 362,0,2025-08-18,92.64,2026-01-11 06:20:06.182218,ACC-SINV-2026-05010,2025-06-28,Draft,Airport Branch
2026-01-11 06:20:06.379983,Sara Mirza 362,Sara Mirza 362,0,2025-08-27,45256.26,2026-01-11 06:20:06.379983,ACC-SINV-2026-05011,2025-07-28,Draft,Airport Branch
2026-01-11 06:20:06.570229,Sara Mirza 362,Sara Mirza 362,0,2025-10-20,24895.32,2026-01-11 06:20:06.570229,ACC-SINV-2026-05012,2025-09-11,Draft,Airport Branch
2026-01-11 06:20:06.762292,Sara Mirza 362,Sara Mirza 362,0,2025-11-25,44845.63,2026-01-11 06:20:06.762292,ACC-SINV-2026-05013,2025-10-25,Draft,Airport Branch
2026-01-11 06:20:06.960663,Nadia Ali 506,Nadia Ali 506,0,2023-11-10,8798.16,2026-01-11 06:20:06.960663,ACC-SINV-2026-05014,2023-09-18,Draft,Southgate Branch
2026-01-11 06:20:07.153692,Nadia Ali 506,Nadia Ali 506,0,2023-11-13,1382.3,2026-01-11 06:20:07.153692,ACC-SINV-2026-05015,2023-10-09,Draft,Southgate Branch
2026-01-11 06:20:07.339440,Nadia Ali 506,Nadia Ali 506,0,2023-12-30,93.89,2026-01-11 06:20:07.339440,ACC-SINV-2026-05016,2023-10-31,Draft,Southgate Branch
2026-01-11 06:20:07.534957,Nadia Ali 506,Nadia Ali 506,0,2024-01-12,8349.91,2026-01-11 06:20:07.534957,ACC-SINV-2026-05017,2023-11-30,Draft,Southgate Branch
2026-01-11 06:20:07.735050,Nadia Ali 506,Nadia Ali 506,0,2024-02-18,395.06,2026-01-11 06:20:07.735050,ACC-SINV-2026-05018,2024-01-06,Draft,Southgate Branch
2026-01-11 06:20:07.917193,Nadia Ali 506,Nadia Ali 506,0,2024-03-31,921.98,2026-01-11 06:20:07.917193,ACC-SINV-2026-05019,2024-02-09,Draft,Southgate Branch
2026-01-11 06:20:08.440501,Nadia Ali 506,Nadia Ali 506,0,2024-05-04,2847.01,2026-01-11 06:20:08.440501,ACC-SINV-2026-05020,2024-03-22,Draft,Southgate Branch
2026-01-11 06:20:08.624990,Nadia Ali 506,Nadia Ali 506,0,2024-06-13,737.39,2026-01-11 06:20:08.624990,ACC-SINV-2026-05021,2024-04-29,Draft,Southgate Branch
2026-01-11 06:20:08.807281,Nadia Ali 506,Nadia Ali 506,0,2024-07-31,88867.83,2026-01-11 06:20:08.807281,ACC-SINV-2026-05022,2024-06-04,Draft,Southgate Branch
2026-01-11 06:20:09.017433,Nadia Ali 506,Nadia Ali 506,0,2024-08-09,1400.24,2026-01-11 06:20:09.017433,ACC-SINV-2026-05023,2024-07-05,Draft,Southgate Branch
2026-01-11 06:20:09.224632,Nadia Ali 506,Nadia Ali 506,0,2024-09-16,49380.41,2026-01-11 06:20:09.224632,ACC-SINV-2026-05024,2024-08-09,Draft,Southgate Branch
2026-01-11 06:20:09.424035,Nadia Ali 506,Nadia Ali 506,0,2024-10-26,1959.82,2026-01-11 06:20:09.424035,ACC-SINV-2026-05025,2024-09-06,Draft,Southgate Branch
2026-01-11 06:20:09.606620,Nadia Ali 506,Nadia Ali 506,0,2024-11-22,227.91,2026-01-11 06:20:09.606620,ACC-SINV-2026-05026,2024-10-19,Draft,Southgate Branch
2026-01-11 06:20:09.794343,Nadia Ali 506,Nadia Ali 506,0,2025-01-14,17565.74,2026-01-11 06:20:09.794343,ACC-SINV-2026-05027,2024-11-21,Draft,Southgate Branch
2026-01-11 06:20:09.987280,Nadia Ali 506,Nadia Ali 506,0,2025-01-17,14292.97,2026-01-11 06:20:09.987280,ACC-SINV-2026-05028,2024-12-18,Draft,Southgate Branch
2026-01-11 06:20:10.170227,Nadia Ali 506,Nadia Ali 506,0,2025-02-19,799.24,2026-01-11 06:20:10.170227,ACC-SINV-2026-05029,2025-01-02,Draft,Southgate Branch
2026-01-11 06:20:10.706574,Nadia Ali 506,Nadia Ali 506,0,2025-03-07,9384.65,2026-01-11 06:20:10.706574,ACC-SINV-2026-05030,2025-01-31,Draft,Southgate Branch
2026-01-11 06:20:10.886620,Nadia Ali 506,Nadia Ali 506,0,2025-04-03,397.89,2026-01-11 06:20:10.886620,ACC-SINV-2026-05031,2025-02-23,Draft,Southgate Branch
2026-01-11 06:20:11.067761,Nadia Ali 506,Nadia Ali 506,0,2025-05-18,5937.84,2026-01-11 06:20:11.067761,ACC-SINV-2026-05032,2025-04-01,Draft,Southgate Branch
2026-01-11 06:20:11.250176,Nadia Ali 506,Nadia Ali 506,0,2025-06-22,156.93,2026-01-11 06:20:11.250176,ACC-SINV-2026-05033,2025-05-11,Draft,Southgate Branch
2026-01-11 06:20:11.475182,Nadia Ali 506,Nadia Ali 506,0,2025-07-21,6853.79,2026-01-11 06:20:11.475182,ACC-SINV-2026-05034,2025-06-07,Draft,Southgate Branch
2026-01-11 06:20:11.655303,Nadia Ali 506,Nadia Ali 506,0,2025-08-21,601.43,2026-01-11 06:20:11.655303,ACC-SINV-2026-05035,2025-07-14,Draft,Southgate Branch
2026-01-11 06:20:11.837755,Nadia Ali 506,Nadia Ali 506,0,2025-09-24,174.71,2026-01-11 06:20:11.837755,ACC-SINV-2026-05036,2025-08-13,Draft,Southgate Branch
2026-01-11 06:20:12.023498,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2023-12-23,238.25,2026-01-11 06:20:12.023498,ACC-SINV-2026-05037,2023-11-11,Draft,Westend Branch
2026-01-11 06:20:12.212482,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-01-27,847.64,2026-01-11 06:20:12.212482,ACC-SINV-2026-05038,2023-11-28,Draft,Westend Branch
2026-01-11 06:20:12.395136,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-02-10,544.3,2026-01-11 06:20:12.395136,ACC-SINV-2026-05039,2023-12-14,Draft,Westend Branch
2026-01-11 06:20:12.918822,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-03-07,9955.2,2026-01-11 06:20:12.918822,ACC-SINV-2026-05040,2024-01-07,Draft,Westend Branch
2026-01-11 06:20:13.102878,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-04-11,34513.84,2026-01-11 06:20:13.102878,ACC-SINV-2026-05041,2024-02-13,Draft,Westend Branch
2026-01-11 06:20:13.284409,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-04-17,79197.11,2026-01-11 06:20:13.284409,ACC-SINV-2026-05042,2024-03-08,Draft,Westend Branch
2026-01-11 06:20:13.467794,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-05-07,3090.57,2026-01-11 06:20:13.467794,ACC-SINV-2026-05043,2024-04-04,Draft,Westend Branch
2026-01-11 06:20:13.647788,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-06-01,368.82,2026-01-11 06:20:13.647788,ACC-SINV-2026-05044,2024-05-02,Draft,Westend Branch
2026-01-11 06:20:13.828334,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-07-13,695.59,2026-01-11 06:20:13.828334,ACC-SINV-2026-05045,2024-06-04,Draft,Westend Branch
2026-01-11 06:20:14.008776,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-08-23,18904.35,2026-01-11 06:20:14.008776,ACC-SINV-2026-05046,2024-06-30,Draft,Westend Branch
2026-01-11 06:20:14.189662,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-09-21,140.37,2026-01-11 06:20:14.189662,ACC-SINV-2026-05047,2024-07-29,Draft,Westend Branch
2026-01-11 06:20:14.380053,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-10-18,18698.27,2026-01-11 06:20:14.380053,ACC-SINV-2026-05048,2024-08-26,Draft,Westend Branch
2026-01-11 06:20:14.608431,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-11-03,63740.56,2026-01-11 06:20:14.608431,ACC-SINV-2026-05049,2024-10-01,Draft,Westend Branch
2026-01-11 06:20:15.189848,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2024-12-31,610.84,2026-01-11 06:20:15.189848,ACC-SINV-2026-05050,2024-11-14,Draft,Westend Branch
2026-01-11 06:20:15.429458,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2025-02-22,185.33,2026-01-11 06:20:15.429458,ACC-SINV-2026-05051,2024-12-28,Draft,Westend Branch
2026-01-11 06:20:15.662183,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2025-03-17,75828.03,2026-01-11 06:20:15.662183,ACC-SINV-2026-05052,2025-02-11,Draft,Westend Branch
2026-01-11 06:20:15.902039,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2025-04-29,815.9,2026-01-11 06:20:15.902039,ACC-SINV-2026-05053,2025-03-05,Draft,Westend Branch
2026-01-11 06:20:16.120915,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2025-06-01,436.37,2026-01-11 06:20:16.120915,ACC-SINV-2026-05054,2025-04-03,Draft,Westend Branch
2026-01-11 06:20:16.357467,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2025-06-13,35055.08,2026-01-11 06:20:16.357467,ACC-SINV-2026-05055,2025-04-28,Draft,Westend Branch
2026-01-11 06:20:16.583747,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2025-08-06,652.75,2026-01-11 06:20:16.583747,ACC-SINV-2026-05056,2025-06-07,Draft,Westend Branch
2026-01-11 06:20:16.836564,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2025-08-21,9159.6,2026-01-11 06:20:16.836564,ACC-SINV-2026-05057,2025-07-08,Draft,Westend Branch
2026-01-11 06:20:17.100807,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2025-09-07,983.9,2026-01-11 06:20:17.100807,ACC-SINV-2026-05058,2025-08-02,Draft,Westend Branch
2026-01-11 06:20:17.325945,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2025-10-16,855.27,2026-01-11 06:20:17.325945,ACC-SINV-2026-05059,2025-09-14,Draft,Westend Branch
2026-01-11 06:20:17.883398,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2025-12-22,34227.92,2026-01-11 06:20:17.883398,ACC-SINV-2026-05060,2025-10-27,Draft,Westend Branch
2026-01-11 06:20:18.120785,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2026-01-17,36650.46,2026-01-11 06:20:18.120785,ACC-SINV-2026-05061,2025-12-04,Draft,Westend Branch
2026-01-11 06:20:18.346555,Mustafa Siddiqui 623,Mustafa Siddiqui 623,0,2026-01-24,776.45,2026-01-11 06:20:18.346555,ACC-SINV-2026-05062,2025-12-21,Draft,Westend Branch
2026-01-11 06:20:18.578768,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2024-06-22,220.4,2026-01-11 06:20:18.578768,ACC-SINV-2026-05063,2024-05-18,Draft,Mall Branch
2026-01-11 06:20:18.821838,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2024-07-28,928.82,2026-01-11 06:20:18.821838,ACC-SINV-2026-05064,2024-06-07,Draft,Mall Branch
2026-01-11 06:20:19.052231,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2024-09-03,108.38,2026-01-11 06:20:19.052231,ACC-SINV-2026-05065,2024-07-11,Draft,Mall Branch
2026-01-11 06:20:19.273064,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2024-09-11,251.24,2026-01-11 06:20:19.273064,ACC-SINV-2026-05066,2024-08-10,Draft,Mall Branch
2026-01-11 06:20:19.509094,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2024-10-18,63583.17,2026-01-11 06:20:19.509094,ACC-SINV-2026-05067,2024-09-12,Draft,Mall Branch
2026-01-11 06:20:19.726086,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2024-11-26,355.6,2026-01-11 06:20:19.726086,ACC-SINV-2026-05068,2024-10-04,Draft,Mall Branch
2026-01-11 06:20:19.943731,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2024-12-07,46032.69,2026-01-11 06:20:19.943731,ACC-SINV-2026-05069,2024-11-03,Draft,Mall Branch
2026-01-11 06:20:20.514400,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2025-01-24,87.81,2026-01-11 06:20:20.514400,ACC-SINV-2026-05070,2024-12-03,Draft,Mall Branch
2026-01-11 06:20:20.737129,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2025-03-05,1751.8,2026-01-11 06:20:20.737129,ACC-SINV-2026-05071,2025-01-15,Draft,Mall Branch
2026-01-11 06:20:20.969449,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2025-03-20,85393.04,2026-01-11 06:20:20.969449,ACC-SINV-2026-05072,2025-02-12,Draft,Mall Branch
2026-01-11 06:20:21.195232,Ayesha Sheikh 362,Ayesha Sheikh 362,0,2025-04-17,377.95,2026-01-11 06:20:21.195232,ACC-SINV-2026-05073,2025-03-13,Draft,Mall Branch
